보험가입연도,계약자_업종,계약자_소재지,계약자_기업규모,계약자_업력,취급종류,보험금액
2011,G45219,강원,중소기업, 11 ,매출채권보험,2000000 
2011,G45219,강원,중소기업, 11 ,매출채권보험,2000000 
2011,G45219,강원,중소기업, 11 ,매출채권보험,2000000 
2011,C25999,경기,중소기업, 6 ,어음보험,6000000 
2011,C26299,경기,중소기업, 8 ,어음보험,30000000 
2011,G46539,대구,중소기업, 4 ,어음보험,4000000 
2011,G46201,서울,중소기업, 9 ,어음보험,21000000 
2011,C22240,인천,중소기업, 7 ,어음보험,39000000 
2011,C25923,울산,중소기업, 2 ,매출채권보험,4000000 
2011,G46721,서울,중소기업, 22 ,매출채권보험,174000000 
2011,G46721,서울,중소기업, 17 ,매출채권보험,620000000 
2011,E38220,인천,중소기업, 14 ,매출채권보험,147000000 
2011,E38220,인천,중소기업, 14 ,매출채권보험,80000000 
2011,C29229,부산,중소기업, 20 ,어음보험,3000000 
2011,G46594,서울,중소기업, 14 ,매출채권보험,1000000 
2011,G46594,서울,중소기업, 14 ,매출채권보험,1000000 
2011,G46594,서울,중소기업, 14 ,매출채권보험,2000000 
2011,G45219,경기,중소기업, 12 ,매출채권보험,10000000 
2011,G45219,경기,중소기업, 12 ,매출채권보험,10000000 
2011,G45219,경기,중소기업, 12 ,매출채권보험,10000000 
2011,C25912,경기,중소기업, 11 ,어음보험,14000000 
2011,C29294,경기,중소기업, 12 ,매출채권보험,3000000 
2011,C28519,경기,중소기업, 10 ,매출채권보험,1626000000 
2011,C25112,충남,중소기업, 8 ,매출채권보험,3000000 
2011,C25112,충남,중소기업, 8 ,매출채권보험,8000000 
2011,G46621,서울,중소기업, 11 ,어음보험,5000000 
2011,G46313,제주,중소기업, 16 ,매출채권보험,16000000 
2011,G46313,제주,중소기업, 16 ,매출채권보험,28000000 
2011,G46313,제주,중소기업, 16 ,매출채권보험,2000000 
2011,C32029,인천,중소기업, 3 ,매출채권보험,57000000 
2011,C28122,경기,중소기업, 3 ,매출채권보험,2000000 
2011,C28122,경기,중소기업, 3 ,매출채권보험,3000000 
2011,G46442,경기,중소기업, 7 ,매출채권보험,6000000 
2011,G46521,서울,중소기업, 24 ,매출채권보험,298000000 
2011,G46611,대구,중소기업, 20 ,어음보험,11000000 
2011,H52991,서울,중소기업, 16 ,매출채권보험,4000000 
2011,H52991,서울,중소기업, 16 ,매출채권보험,4000000 
2011,H52991,서울,중소기업, 16 ,매출채권보험,4000000 
2011,H52991,서울,중소기업, 16 ,매출채권보험,4000000 
2011,C28111,경기,중소기업, 16 ,어음보험,34000000 
2011,G46451,전북,중소기업, 12 ,어음보험,3000000 
2011,G46451,전북,중소기업, 12 ,어음보험,2000000 
2011,G46451,전북,중소기업, 12 ,어음보험,2000000 
2011,G46451,전북,중소기업, 12 ,어음보험,2000000 
2011,G46599,경기,중소기업, 12 ,매출채권보험,993000000 
2011,G46599,경기,중소기업, 12 ,매출채권보험,667000000 
2011,G46599,경기,중소기업, 12 ,매출채권보험,335000000 
2011,C29133,경기,중소기업, 16 ,매출채권보험,1495000000 
2011,G46733,서울,중소기업, 12 ,매출채권보험,11000000 
2011,G46733,서울,중소기업, 12 ,매출채권보험,11000000 
2011,G46733,서울,중소기업, 12 ,매출채권보험,11000000 
2011,G46733,서울,중소기업, 12 ,매출채권보험,10000000 
2011,G46721,대구,중소기업, 14 ,어음보험,21000000 
2011,C29294,경기,중소기업, 11 ,매출채권보험,6000000 
2011,C29294,경기,중소기업, 11 ,매출채권보험,4000000 
2011,C29294,경기,중소기업, 11 ,매출채권보험,5000000 
2011,C29294,경기,중소기업, 11 ,매출채권보험,4000000 
2011,G46739,경북,중소기업, 9 ,매출채권보험,3000000 
2011,C29294,경북,중소기업, 7 ,매출채권보험,4000000 
2011,G46539,대구,중소기업, 9 ,어음보험,16000000 
2011,C25111,경북,중소기업, 15 ,매출채권보험,13000000 
2011,C29174,경기,중소기업, 7 ,어음보험,42000000 
2011,C29133,경기,중소기업, 6 ,매출채권보험,68000000 
2011,C22212,경기,중소기업, 5 ,매출채권보험,319000000 
2011,G46721,경북,중소기업, 5 ,어음보험,40000000 
2011,G46739,서울,중소기업, 6 ,매출채권보험,215000000 
2011,G46721,서울,중소기업, 4 ,매출채권보험,5000000 
2011,G46721,서울,중소기업, 4 ,매출채권보험,2000000 
2011,H52991,경기,중소기업, 6 ,매출채권보험,5000000 
2011,H52991,경기,중소기업, 6 ,매출채권보험,7000000 
2011,G46742,서울,중소기업, 3 ,어음보험,40000000 
2011,G46433,경기,중소기업, 7 ,매출채권보험,4000000 
2011,G46433,경기,중소기업, 7 ,매출채권보험,10000000 
2011,H49311,부산,중소기업, 9 ,매출채권보험,4000000 
2011,H49311,부산,중소기업, 9 ,매출채권보험,3000000 
2011,H49311,부산,중소기업, 9 ,매출채권보험,2000000 
2011,H49311,부산,중소기업, 9 ,매출채권보험,1000000 
2011,H49311,부산,중소기업, 9 ,매출채권보험,1000000 
2011,H49311,부산,중소기업, 9 ,매출채권보험,1000000 
2011,H49311,부산,중소기업, 9 ,매출채권보험,1000000 
2011,C29161,전남,중소기업, 3 ,매출채권보험,2000000 
2011,M72111,서울,중소기업, 5 ,매출채권보험,24000000 
2011,G46721,인천,중소기업, 17 ,매출채권보험,1000000 
2011,C24191,전남,중소기업, 15 ,어음보험,70000000 
2011,C18121,인천,중소기업, 11 ,어음보험,10000000 
2011,C25924,광주,중소기업, 11 ,어음보험,10000000 
2011,G46611,서울,중소기업, 14 ,매출채권보험,350000000 
2011,G46699,서울,중소기업, 8 ,어음보험,33000000 
2011,G46699,경기,중소기업, 7 ,어음보험,37000000 
2011,C28121,부산,중소기업, 5 ,어음보험,35000000 
2011,G46510,부산,중소기업, 4 ,매출채권보험,1000000 
2011,G46741,서울,중소기업, 4 ,매출채권보험,1000000 
2011,G46741,서울,중소기업, 4 ,매출채권보험,3000000 
2011,G46742,대구,중소기업, 6 ,어음보험,65000000 
2011,G46691,경북,중소기업, 2 ,매출채권보험,89000000 
2011,G46691,경북,중소기업, 2 ,매출채권보험,66000000 
2011,C23326,부산,중소기업, 5 ,어음보험,2000000 
2011,C23326,부산,중소기업, 5 ,매출채권보험,1000000 
2011,G46594,경기,중소기업, 5 ,매출채권보험,44000000 
2011,G46594,경기,중소기업, 5 ,매출채권보험,5000000 
2011,C15129,대전,중소기업, 2 ,매출채권보험,1000000 
2011,G46721,대구,중소기업, 18 ,어음보험,13000000 
2011,C20493,인천,중소기업, 17 ,어음보험,7000000 
2011,G46721,서울,중소기업, 18 ,어음보험,14000000 
2011,C20502,경기,중소기업, 15 ,매출채권보험,9000000 
2011,J59120,서울,중소기업, 25 ,매출채권보험,199000000 
2011,J59120,서울,중소기업, 25 ,매출채권보험,9000000 
2011,J59120,서울,중소기업, 25 ,매출채권보험,19000000 
2011,J59120,서울,중소기업, 25 ,매출채권보험,7000000 
2011,C14201,서울,중소기업, 12 ,매출채권보험,261000000 
2011,C10219,제주,중소기업, 12 ,매출채권보험,6000000 
2011,C10219,제주,중소기업, 12 ,매출채권보험,3000000 
2011,C25929,경남,중소기업, 13 ,어음보험,20000000 
2011,G46721,인천,중소기업, 27 ,매출채권보험,357000000 
2011,C15110,인천,중소기업, 13 ,매출채권보험,583000000 
2011,C25924,경기,중소기업, 9 ,어음보험,5000000 
2011,G45219,대구,중소기업, 12 ,어음보험,3000000 
2011,G45219,대구,중소기업, 12 ,어음보험,2000000 
2011,E38210,경기,중소기업, 9 ,어음보험,9000000 
2011,C14191,경기,중소기업, 7 ,매출채권보험,23000000 
2011,C14191,경기,중소기업, 7 ,매출채권보험,21000000 
2011,C14191,경기,중소기업, 7 ,매출채권보험,1000000 
2011,C14191,경기,중소기업, 7 ,매출채권보험,192000000 
2011,G46612,서울,중소기업, 5 ,어음보험,4000000 
2011,G46791,경남,중소기업, 7 ,매출채권보험,10000000 
2011,G46417,서울,중소기업, 3 ,어음보험,23000000 
2011,C13999,경남,중소기업, 57 ,어음보험,10000000 
2011,C13999,경남,중소기업, 57 ,어음보험,6000000 
2011,C13999,경남,중소기업, 57 ,어음보험,5000000 
2011,C13999,경남,중소기업, 57 ,어음보험,6000000 
2011,C17210,경기,중소기업, 18 ,어음보험,29000000 
2011,G46521,경기,중소기업, 5 ,어음보험,24000000 
2011,C17909,경기,중소기업, 18 ,어음보험,21000000 
2011,G46444,제주,중소기업, 18 ,매출채권보험,3000000 
2011,G46444,제주,중소기업, 18 ,매출채권보험,3000000 
2011,C29294,경기,중소기업, 3 ,어음보험,5000000 
2011,C25112,서울,중소기업, 13 ,어음보험,15000000 
2011,C25112,서울,중소기업, 13 ,어음보험,20000000 
2011,C25112,서울,중소기업, 13 ,어음보험,13000000 
2011,G46539,서울,중소기업, 14 ,매출채권보험,6000000 
2011,G46419,서울,중소기업, 10 ,매출채권보험,16000000 
2011,G46419,서울,중소기업, 10 ,매출채권보험,22000000 
2011,G46419,서울,중소기업, 10 ,매출채권보험,11000000 
2011,C16102,경기,중소기업, 9 ,어음보험,13000000 
2011,G46332,부산,중소기업, 7 ,어음보험,8000000 
2011,G46721,경기,중소기업, 9 ,어음보험,19000000 
2011,G46594,서울,중소기업, 5 ,매출채권보험,7000000 
2011,G46594,서울,중소기업, 5 ,매출채권보험,3000000 
2011,C25999,경기,중소기업, 6 ,어음보험,57000000 
2011,C25999,경기,중소기업, 6 ,어음보험,29000000 
2011,G46311,전남,중소기업, 13 ,매출채권보험,245000000 
2011,G46444,경기,중소기업, 6 ,어음보험,17000000 
2011,C29294,경기,중소기업, 5 ,매출채권보험,5000000 
2011,C17210,대구,중소기업, 5 ,어음보험,48000000 
2011,J58221,서울,중소기업, 4 ,매출채권보험,173000000 
2011,J58221,서울,중소기업, 4 ,매출채권보험,174000000 
2011,C31114,전남,중소기업, 5 ,매출채권보험,4000000 
2011,G46539,전남,중소기업, 3 ,매출채권보험,10000000 
2011,G46539,전남,중소기업, 3 ,매출채권보험,13000000 
2011,G46539,전남,중소기업, 3 ,매출채권보험,8000000 
2011,C22229,경기,중소기업, 4 ,어음보험,12000000 
2011,C16211,경기,중소기업, 3 ,매출채권보험,11000000 
2011,G46713,경기,중소기업, 2 ,매출채권보험,1000000 
2011,J58221,서울,중소기업, 5 ,매출채권보험,15000000 
2011,G46599,경기,중소기업, 11 ,어음보험,15000000 
2011,C25929,부산,중소기업, 20 ,어음보험,26000000 
2011,G46612,서울,중소기업, 16 ,어음보험,25000000 
2011,G46612,서울,중소기업, 16 ,어음보험,6000000 
2011,G46612,서울,중소기업, 16 ,어음보험,18000000 
2011,G46461,서울,중소기업, 20 ,매출채권보험,2000000 
2011,G46461,서울,중소기업, 20 ,매출채권보험,8000000 
2011,G46622,서울,중소기업, 20 ,어음보험,9000000 
2011,E38120,충남,중소기업, 19 ,매출채권보험,6000000 
2011,E38120,충남,중소기업, 19 ,매출채권보험,6000000 
2011,E38120,충남,중소기업, 19 ,매출채권보험,1000000 
2011,E38120,충남,중소기업, 19 ,매출채권보험,1000000 
2011,G45219,광주,중소기업, 11 ,매출채권보험,182000000 
2011,G45219,광주,중소기업, 11 ,매출채권보험,33000000 
2011,G45219,광주,중소기업, 11 ,매출채권보험,29000000 
2011,G46699,서울,중소기업, 13 ,어음보험,10000000 
2011,G46699,서울,중소기업, 13 ,어음보험,12000000 
2011,G46621,경기,중소기업, 10 ,어음보험,48000000 
2011,C24229,경남,중소기업, 10 ,어음보험,14000000 
2011,C32099,대구,중소기업, 11 ,어음보험,39000000 
2011,C32099,대구,중소기업, 11 ,어음보험,35000000 
2011,H49311,부산,중소기업, 10 ,매출채권보험,6000000 
2011,H49311,부산,중소기업, 10 ,매출채권보험,2000000 
2011,H49311,부산,중소기업, 10 ,매출채권보험,2000000 
2011,H49311,부산,중소기업, 10 ,매출채권보험,1000000 
2011,G46441,광주,중소기업, 11 ,어음보험,48000000 
2011,C22191,경남,중소기업, 15 ,매출채권보험,16000000 
2011,C22191,경남,중소기업, 15 ,매출채권보험,5000000 
2011,C22191,경남,중소기업, 15 ,매출채권보험,2000000 
2011,G46599,경기,중소기업, 9 ,어음보험,4000000 
2011,G46599,경기,중소기업, 9 ,어음보험,5000000 
2011,G46599,경기,중소기업, 9 ,어음보험,7000000 
2011,C25924,광주,중소기업, 12 ,어음보험,11000000 
2011,G46499,경북,중소기업, 14 ,매출채권보험,10000000 
2011,C30399,인천,중소기업, 8 ,어음보험,11000000 
2011,C29221,경기,중소기업, 10 ,매출채권보험,52000000 
2011,C29221,경기,중소기업, 10 ,매출채권보험,10000000 
2011,G46733,경기,중소기업, 6 ,어음보험,9000000 
2011,M71310,서울,중소기업, 4 ,매출채권보험,215000000 
2011,M71310,서울,중소기업, 4 ,매출채권보험,516000000 
2011,M71310,서울,중소기업, 4 ,매출채권보험,297000000 
2011,G46539,충남,중소기업, 4 ,매출채권보험,1000000 
2011,G46539,충남,중소기업, 4 ,매출채권보험,10000000 
2011,G46621,경기,중소기업, 3 ,어음보험,9000000 
2011,G46621,경기,중소기업, 3 ,어음보험,7000000 
2011,G46721,광주,중소기업, 3 ,어음보험,49000000 
2011,G46721,광주,중소기업, 3 ,어음보험,49000000 
2011,C25999,인천,중소기업, 8 ,어음보험,12000000 
2011,G46417,서울,중소기업, 3 ,어음보험,29000000 
2011,G46594,경북,중소기업, 3 ,매출채권보험,59000000 
2011,C29141,경남,중소기업, 22 ,매출채권보험,10000000 
2011,C29133,인천,중소기업, 24 ,매출채권보험,807000000 
2011,G46721,부산,중소기업, 16 ,매출채권보험,457000000 
2011,C28111,경기,중소기업, 16 ,어음보험,16000000 
2011,G46699,광주,중소기업, 18 ,어음보험,18000000 
2011,G46699,광주,중소기업, 18 ,어음보험,7000000 
2011,C24199,충북,중소기업, 12 ,어음보험,15000000 
2011,G46611,전북,중소기업, 13 ,매출채권보험,95000000 
2011,G46611,전북,중소기업, 13 ,매출채권보험,200000000 
2011,G46311,제주,중소기업, 11 ,매출채권보험,21000000 
2011,G46311,제주,중소기업, 11 ,매출채권보험,10000000 
2011,G46311,제주,중소기업, 11 ,매출채권보험,4000000 
2011,G46311,제주,중소기업, 11 ,매출채권보험,2000000 
2011,C28302,경기,중소기업, 11 ,매출채권보험,26000000 
2011,C28302,경기,중소기업, 11 ,매출채권보험,20000000 
2011,C25999,인천,중소기업, 10 ,매출채권보험,19000000 
2011,G46621,경기,중소기업, 14 ,어음보험,8000000 
2011,G46621,경기,중소기업, 15 ,어음보험,8000000 
2011,C22229,경기,중소기업, 11 ,어음보험,5000000 
2011,G46721,서울,중소기업, 10 ,매출채권보험,353000000 
2011,G46721,서울,중소기업, 10 ,매출채권보험,184000000 
2011,C26299,경기,중소기업, 11 ,매출채권보험,156000000 
2011,N74100,경남,중소기업, 7 ,매출채권보험,10000000 
2011,G46531,충남,중소기업, 8 ,매출채권보험,9000000 
2011,G46612,서울,중소기업, 5 ,어음보험,15000000 
2011,G46742,서울,중소기업, 3 ,어음보험,47000000 
2011,C29299,충남,중소기업, 9 ,매출채권보험,203000000 
2011,G45219,인천,중소기업, 15 ,매출채권보험,1000000 
2011,G46721,서울,중소기업, 1 ,매출채권보험,2000000 
2011,G46721,서울,중소기업, 1 ,매출채권보험,13000000 
2011,G46721,서울,중소기업, 1 ,매출채권보험,2000000 
2011,C29229,경기,중소기업, 15 ,어음보험,19000000 
2011,G46733,광주,중소기업, 38 ,어음보험,6000000 
2011,C28122,경남,중소기업, 13 ,매출채권보험,10000000 
2011,C29210,충북,중소기업, 22 ,매출채권보험,1263000000 
2011,G45211,전북,중소기업, 3 ,어음보험,4000000 
2011,G45211,전북,중소기업, 3 ,어음보험,4000000 
2011,G46731,대구,중소기업, 11 ,어음보험,7000000 
2011,C26299,경기,중소기업, 7 ,매출채권보험,43000000 
2011,C26299,경기,중소기업, 7 ,매출채권보험,3000000 
2011,C31114,전남,중소기업, 6 ,매출채권보험,7000000 
2011,C25924,경북,중소기업, 6 ,어음보험,14000000 
2011,C30399,경남,중소기업, 6 ,어음보험,4000000 
2011,G46699,서울,중소기업, 4 ,어음보험,11000000 
2011,G46510,서울,중소기업, 6 ,매출채권보험,1424000000 
2011,G46510,서울,중소기업, 6 ,매출채권보험,153000000 
2011,G46491,서울,중소기업, 6 ,매출채권보험,20000000 
2011,G46491,서울,중소기업, 6 ,매출채권보험,8000000 
2011,G46721,서울,중소기업, 2 ,매출채권보험,6000000 
2011,G46721,서울,중소기업, 2 ,매출채권보험,4000000 
2011,G46742,대구,중소기업, 6 ,매출채권보험,173000000 
2011,G46742,대구,중소기업, 6 ,매출채권보험,173000000 
2011,G46311,제주,중소기업, 3 ,매출채권보험,21000000 
2011,C20499,충남,중소기업, 21 ,어음보험,16000000 
